 kgrid  ValNew  Policy 
 0.85426 -11.6337 0.875555
0.854265 -11.6334  0.87556
 0.85427 -11.6331 0.875565
0.854275 -11.6328 0.875565
 0.85428 -11.6325  0.87557
0.854285 -11.6322  0.87557
 0.85429 -11.6319 0.875575
0.854295 -11.6316 0.875575
  0.8543 -11.6312  0.87558
0.854305 -11.6309  0.87558
 0.85431 -11.6306 0.875585
0.854315 -11.6303 0.875585
 0.85432   -11.63  0.87559
0.854325 -11.6297  0.87559
 0.85433 -11.6294 0.875595
0.854335 -11.6291 0.875595
 0.85434 -11.6287   0.8756
0.854345 -11.6284 0.875605
 0.85435 -11.6281 0.875605
0.854355 -11.6278  0.87561
 0.85436 -11.6275  0.87561
0.854365 -11.6272 0.875615
 0.85437 -11.6269 0.875615
0.854375 -11.6266  0.87562
 0.85438 -11.6262  0.87562
0.854385 -11.6259 0.875625
 0.85439 -11.6256 0.875625
0.854395 -11.6253  0.87563
  0.8544  -11.625  0.87563
0.854405 -11.6247 0.875635
 0.85441 -11.6244 0.875635
0.854415 -11.6241  0.87564
 0.85442 -11.6237  0.87564
0.854425 -11.6234 0.875645
 0.85443 -11.6231  0.87565
0.854435 -11.6228  0.87565
 0.85444 -11.6225 0.875655
0.854445 -11.6222 0.875655
 0.85445 -11.6219  0.87566
0.854455 -11.6216  0.87566
 0.85446 -11.6212 0.875665
0.854465 -11.6209 0.875665
 0.85447 -11.6206  0.87567
0.854475 -11.6203  0.87567
 0.85448   -11.62 0.875675
0.854485 -11.6197 0.875675
 0.85449 -11.6194  0.87568
0.854495 -11.6191  0.87568
  0.8545 -11.6188 0.875685
0.854505 -11.6184  0.87569
 0.85451 -11.6181  0.87569
0.854515 -11.6178 0.875695
 0.85452 -11.6175 0.875695
0.854525 -11.6172   0.8757
 0.85453 -11.6169   0.8757
0.854535 -11.6166 0.875705
 0.85454 -11.6163 0.875705
0.854545 -11.6159  0.87571
 0.85455 -11.6156  0.87571
0.854555 -11.6153 0.875715
 0.85456  -11.615 0.875715
0.854565 -11.6147  0.87572
 0.85457 -11.6144  0.87572
0.854575 -11.6141 0.875725
 0.85458 -11.6138 0.875725
0.854585 -11.6134  0.87573
 0.85459 -11.6131 0.875735
0.854595 -11.6128 0.875735
  0.8546 -11.6125  0.87574
0.854605 -11.6122  0.87574
 0.85461 -11.6119 0.875745
0.854615 -11.6116 0.875745
 0.85462 -11.6113  0.87575
0.854625 -11.6109  0.87575
 0.85463 -11.6106 0.875755
0.854635 -11.6103 0.875755
 0.85464   -11.61  0.87576
0.854645 -11.6097  0.87576
 0.85465 -11.6094 0.875765
0.854655 -11.6091 0.875765
 0.85466 -11.6088  0.87577
0.854665 -11.6085 0.875775
 0.85467 -11.6081 0.875775
0.854675 -11.6078  0.87578
 0.85468 -11.6075  0.87578
0.854685 -11.6072 0.875785
 0.85469 -11.6069 0.875785
0.854695 -11.6066  0.87579
  0.8547 -11.6063  0.87579
0.854705  -11.606 0.875795
 0.85471 -11.6056 0.875795
0.854715 -11.6053   0.8758
 0.85472  -11.605   0.8758
0.854725 -11.6047 0.875805
 0.85473 -11.6044 0.875805
0.854735 -11.6041  0.87581
 0.85474 -11.6038  0.87581
0.854745 -11.6035 0.875815
 0.85475 -11.6032  0.87582
0.854755 -11.6028  0.87582
 0.85476 -11.6025 0.875825
0.854765 -11.6022 0.875825
 0.85477 -11.6019  0.87583
0.854775 -11.6016  0.87583
 0.85478 -11.6013 0.875835
0.854785  -11.601 0.875835
 0.85479 -11.6007  0.87584
0.854795 -11.6004  0.87584
  0.8548    -11.6 0.875845
0.854805 -11.5997 0.875845
 0.85481 -11.5994  0.87585
0.854815 -11.5991  0.87585
 0.85482 -11.5988 0.875855
0.854825 -11.5985  0.87586
 0.85483 -11.5982  0.87586
0.854835 -11.5979 0.875865
 0.85484 -11.5975 0.875865
0.854845 -11.5972  0.87587
 0.85485 -11.5969  0.87587
0.854855 -11.5966 0.875875
 0.85486 -11.5963 0.875875
0.854865  -11.596  0.87588
 0.85487 -11.5957  0.87588
0.854875 -11.5954 0.875885
 0.85488 -11.5951 0.875885
0.854885 -11.5947  0.87589
 0.85489 -11.5944  0.87589
0.854895 -11.5941 0.875895
  0.8549 -11.5938   0.8759
0.854905 -11.5935   0.8759
 0.85491 -11.5932 0.875905
0.854915 -11.5929 0.875905
 0.85492 -11.5926  0.87591
0.854925 -11.5923  0.87591
 0.85493 -11.5919 0.875915
0.854935 -11.5916 0.875915
 0.85494 -11.5913  0.87592
0.854945  -11.591  0.87592
 0.85495 -11.5907 0.875925
0.854955 -11.5904 0.875925
 0.85496 -11.5901  0.87593
0.854965 -11.5898  0.87593
 0.85497 -11.5895 0.875935
0.854975 -11.5891 0.875935
 0.85498 -11.5888  0.87594
0.854985 -11.5885 0.875945
 0.85499 -11.5882 0.875945
0.854995 -11.5879  0.87595
   0.855 -11.5876  0.87595
0.855005 -11.5873 0.875955
 0.85501  -11.587 0.875955
0.855015 -11.5867  0.87596
 0.85502 -11.5863  0.87596
0.855025  -11.586 0.875965
 0.85503 -11.5857 0.875965
0.855035 -11.5854  0.87597
 0.85504 -11.5851  0.87597
0.855045 -11.5848 0.875975
 0.85505 -11.5845 0.875975
0.855055 -11.5842  0.87598
 0.85506 -11.5839 0.875985
0.855065 -11.5835 0.875985
 0.85507 -11.5832  0.87599
0.855075 -11.5829  0.87599
 0.85508 -11.5826 0.875995
0.855085 -11.5823 0.875995
 0.85509  -11.582    0.876
0.855095 -11.5817    0.876
  0.8551 -11.5814 0.876005
0.855105 -11.5811 0.876005
 0.85511 -11.5807  0.87601
0.855115 -11.5804  0.87601
 0.85512 -11.5801 0.876015
0.855125 -11.5798 0.876015
 0.85513 -11.5795  0.87602
0.855135 -11.5792  0.87602
 0.85514 -11.5789 0.876025
0.855145 -11.5786  0.87603
 0.85515 -11.5783  0.87603
0.855155 -11.5779 0.876035
 0.85516 -11.5776 0.876035
0.855165 -11.5773  0.87604
 0.85517  -11.577  0.87604
0.855175 -11.5767 0.876045
 0.85518 -11.5764 0.876045
0.855185 -11.5761  0.87605
 0.85519 -11.5758  0.87605
0.855195 -11.5755 0.876055
  0.8552 -11.5752 0.876055
0.855205 -11.5748  0.87606
 0.85521 -11.5745  0.87606
0.855215 -11.5742 0.876065
 0.85522 -11.5739  0.87607
0.855225 -11.5736  0.87607
 0.85523 -11.5733 0.876075
0.855235  -11.573 0.876075
 0.85524 -11.5727  0.87608
0.855245 -11.5724  0.87608
 0.85525  -11.572 0.876085
0.855255 -11.5717 0.876085
 0.85526 -11.5714  0.87609
0.855265 -11.5711  0.87609
 0.85527 -11.5708 0.876095
0.855275 -11.5705 0.876095
 0.85528 -11.5702   0.8761
0.855285 -11.5699   0.8761
 0.85529 -11.5696 0.876105
0.855295 -11.5693 0.876105
  0.8553 -11.5689  0.87611
0.855305 -11.5686 0.876115
 0.85531 -11.5683 0.876115
0.855315  -11.568  0.87612
 0.85532 -11.5677  0.87612
0.855325 -11.5674 0.876125
 0.85533 -11.5671 0.876125
0.855335 -11.5668  0.87613
 0.85534 -11.5665  0.87613
0.855345 -11.5661 0.876135
 0.85535 -11.5658 0.876135
0.855355 -11.5655  0.87614
 0.85536 -11.5652  0.87614
0.855365 -11.5649 0.876145
 0.85537 -11.5646 0.876145
0.855375 -11.5643  0.87615
 0.85538  -11.564 0.876155
0.855385 -11.5637 0.876155
 0.85539 -11.5634  0.87616
0.855395  -11.563  0.87616
  0.8554 -11.5627 0.876165
0.855405 -11.5624 0.876165
 0.85541 -11.5621  0.87617
0.855415 -11.5618  0.87617
 0.85542 -11.5615 0.876175
0.855425 -11.5612 0.876175
 0.85543 -11.5609  0.87618
0.855435 -11.5606  0.87618
 0.85544 -11.5603 0.876185
0.855445 -11.5599 0.876185
 0.85545 -11.5596  0.87619
0.855455 -11.5593  0.87619
 0.85546  -11.559 0.876195
0.855465 -11.5587   0.8762
 0.85547 -11.5584   0.8762
0.855475 -11.5581 0.876205
 0.85548 -11.5578 0.876205
0.855485 -11.5575  0.87621
 0.85549 -11.5572  0.87621
0.855495 -11.5568 0.876215
  0.8555 -11.5565 0.876215
0.855505 -11.5562  0.87622
 0.85551 -11.5559  0.87622
0.855515 -11.5556 0.876225
 0.85552 -11.5553 0.876225
0.855525  -11.555  0.87623
 0.85553 -11.5547  0.87623
0.855535 -11.5544 0.876235
 0.85554 -11.5541  0.87624
0.855545 -11.5537  0.87624
 0.85555 -11.5534 0.876245
0.855555 -11.5531 0.876245
 0.85556 -11.5528  0.87625
0.855565 -11.5525  0.87625
 0.85557 -11.5522 0.876255
0.855575 -11.5519 0.876255
 0.85558 -11.5516  0.87626
0.855585 -11.5513  0.87626
 0.85559  -11.551 0.876265
0.855595 -11.5506 0.876265
  0.8556 -11.5503  0.87627
0.855605   -11.55  0.87627
 0.85561 -11.5497 0.876275
0.855615 -11.5494  0.87628
 0.85562 -11.5491  0.87628
0.855625 -11.5488 0.876285
 0.85563 -11.5485 0.876285
0.855635 -11.5482  0.87629
 0.85564 -11.5479  0.87629
0.855645 -11.5475 0.876295
 0.85565 -11.5472 0.876295
0.855655 -11.5469   0.8763
 0.85566 -11.5466   0.8763
0.855665 -11.5463 0.876305
 0.85567  -11.546 0.876305
0.855675 -11.5457  0.87631
 0.85568 -11.5454  0.87631
0.855685 -11.5451 0.876315
 0.85569 -11.5448 0.876315
0.855695 -11.5444  0.87632
  0.8557 -11.5441 0.876325
0.855705 -11.5438 0.876325
 0.85571 -11.5435  0.87633
0.855715 -11.5432  0.87633
 0.85572 -11.5429 0.876335
0.855725 -11.5426 0.876335
 0.85573 -11.5423  0.87634
0.855735  -11.542  0.87634
 0.85574 -11.5417 0.876345
0.855745 -11.5414 0.876345
 0.85575  -11.541  0.87635
0.855755 -11.5407  0.87635
 0.85576 -11.5404 0.876355
0.855765 -11.5401 0.876355
 0.85577 -11.5398  0.87636
0.855775 -11.5395 0.876365
 0.85578 -11.5392 0.876365
0.855785 -11.5389  0.87637
 0.85579 -11.5386  0.87637
0.855795 -11.5383 0.876375
  0.8558 -11.5379 0.876375
0.855805 -11.5376  0.87638
 0.85581 -11.5373  0.87638
0.855815  -11.537 0.876385
 0.85582 -11.5367 0.876385
0.855825 -11.5364  0.87639
 0.85583 -11.5361  0.87639
0.855835 -11.5358 0.876395
 0.85584 -11.5355 0.876395
0.855845 -11.5352   0.8764
 0.85585 -11.5349   0.8764
0.855855 -11.5345 0.876405
 0.85586 -11.5342  0.87641
0.855865 -11.5339  0.87641
 0.85587 -11.5336 0.876415
0.855875 -11.5333 0.876415
 0.85588  -11.533  0.87642
0.855885 -11.5327  0.87642
 0.85589 -11.5324 0.876425
0.855895 -11.5321 0.876425
  0.8559 -11.5318  0.87643
0.855905 -11.5315  0.87643
 0.85591 -11.5311 0.876435
0.855915 -11.5308 0.876435
 0.85592 -11.5305  0.87644
0.855925 -11.5302  0.87644
 0.85593 -11.5299 0.876445
0.855935 -11.5296  0.87645
 0.85594 -11.5293  0.87645
0.855945  -11.529 0.876455
 0.85595 -11.5287 0.876455
0.855955 -11.5284  0.87646
 0.85596 -11.5281  0.87646
0.855965 -11.5277 0.876465
 0.85597 -11.5274 0.876465
0.855975 -11.5271  0.87647
 0.85598 -11.5268  0.87647
0.855985 -11.5265 0.876475
 0.85599 -11.5262 0.876475
0.855995 -11.5259  0.87648
   0.856 -11.5256  0.87648
0.856005 -11.5253 0.876485
 0.85601  -11.525 0.876485
0.856015 -11.5247  0.87649
 0.85602 -11.5243 0.876495
0.856025  -11.524 0.876495
 0.85603 -11.5237   0.8765
0.856035 -11.5234   0.8765
 0.85604 -11.5231 0.876505
0.856045 -11.5228 0.876505
 0.85605 -11.5225  0.87651
0.856055 -11.5222  0.87651
 0.85606 -11.5219 0.876515
0.856065 -11.5216 0.876515
 0.85607 -11.5213  0.87652
0.856075 -11.5209  0.87652
 0.85608 -11.5206 0.876525
0.856085 -11.5203 0.876525
 0.85609   -11.52  0.87653
0.856095 -11.5197 0.876535
  0.8561 -11.5194 0.876535
0.856105 -11.5191  0.87654
 0.85611 -11.5188  0.87654
0.856115 -11.5185 0.876545
 0.85612 -11.5182 0.876545
0.856125 -11.5179  0.87655
 0.85613 -11.5175  0.87655
0.856135 -11.5172 0.876555
 0.85614 -11.5169 0.876555
0.856145 -11.5166  0.87656
 0.85615 -11.5163  0.87656
0.856155  -11.516 0.876565
 0.85616 -11.5157 0.876565
0.856165 -11.5154  0.87657
 0.85617 -11.5151 0.876575
0.856175 -11.5148 0.876575
 0.85618 -11.5145  0.87658
0.856185 -11.5142  0.87658
 0.85619 -11.5138 0.876585
0.856195 -11.5135 0.876585
  0.8562 -11.5132  0.87659
0.856205 -11.5129  0.87659
 0.85621 -11.5126 0.876595
0.856215 -11.5123 0.876595
 0.85622  -11.512   0.8766
0.856225 -11.5117   0.8766
 0.85623 -11.5114 0.876605
0.856235 -11.5111 0.876605
 0.85624 -11.5108  0.87661
0.856245 -11.5105  0.87661
 0.85625 -11.5101 0.876615
0.856255 -11.5098  0.87662
 0.85626 -11.5095  0.87662
0.856265 -11.5092 0.876625
 0.85627 -11.5089 0.876625
0.856275 -11.5086  0.87663
 0.85628 -11.5083  0.87663
0.856285  -11.508 0.876635
 0.85629 -11.5077 0.876635
0.856295 -11.5074  0.87664
  0.8563 -11.5071  0.87664
0.856305 -11.5068 0.876645
 0.85631 -11.5064 0.876645
0.856315 -11.5061  0.87665
 0.85632 -11.5058  0.87665
0.856325 -11.5055 0.876655
 0.85633 -11.5052  0.87666
0.856335 -11.5049  0.87666
 0.85634 -11.5046 0.876665
0.856345 -11.5043 0.876665
 0.85635  -11.504  0.87667
0.856355 -11.5037  0.87667
 0.85636 -11.5034 0.876675
0.856365 -11.5031 0.876675
 0.85637 -11.5027  0.87668
0.856375 -11.5024  0.87668
 0.85638 -11.5021 0.876685
0.856385 -11.5018 0.876685
 0.85639 -11.5015  0.87669
0.856395 -11.5012  0.87669
  0.8564 -11.5009 0.876695
0.856405 -11.5006 0.876695
 0.85641 -11.5003   0.8767
0.856415    -11.5 0.876705
 0.85642 -11.4997 0.876705
0.856425 -11.4994  0.87671
 0.85643  -11.499  0.87671
0.856435 -11.4987 0.876715
 0.85644 -11.4984 0.876715
0.856445 -11.4981  0.87672
 0.85645 -11.4978  0.87672
0.856455 -11.4975 0.876725
 0.85646 -11.4972 0.876725
0.856465 -11.4969  0.87673
 0.85647 -11.4966  0.87673
0.856475 -11.4963 0.876735
 0.85648  -11.496 0.876735
0.856485 -11.4957  0.87674
 0.85649 -11.4954 0.876745
0.856495  -11.495 0.876745
  0.8565 -11.4947  0.87675
0.856505 -11.4944  0.87675
 0.85651 -11.4941 0.876755
0.856515 -11.4938 0.876755
 0.85652 -11.4935  0.87676
0.856525 -11.4932  0.87676
 0.85653 -11.4929 0.876765
0.856535 -11.4926 0.876765
 0.85654 -11.4923  0.87677
0.856545  -11.492  0.87677
 0.85655 -11.4917 0.876775
0.856555 -11.4913 0.876775
 0.85656  -11.491  0.87678
0.856565 -11.4907  0.87678
 0.85657 -11.4904 0.876785
0.856575 -11.4901  0.87679
 0.85658 -11.4898  0.87679
0.856585 -11.4895 0.876795
 0.85659 -11.4892 0.876795
0.856595 -11.4889   0.8768
  0.8566 -11.4886   0.8768
0.856605 -11.4883 0.876805
 0.85661  -11.488 0.876805
0.856615 -11.4877  0.87681
 0.85662 -11.4873  0.87681
0.856625  -11.487 0.876815
 0.85663 -11.4867 0.876815
0.856635 -11.4864  0.87682
 0.85664 -11.4861  0.87682
0.856645 -11.4858 0.876825
 0.85665 -11.4855  0.87683
0.856655 -11.4852  0.87683
 0.85666 -11.4849 0.876835
0.856665 -11.4846 0.876835
 0.85667 -11.4843  0.87684
0.856675  -11.484  0.87684
 0.85668 -11.4837 0.876845
0.856685 -11.4833 0.876845
 0.85669  -11.483  0.87685
0.856695 -11.4827  0.87685
  0.8567 -11.4824 0.876855
0.856705 -11.4821 0.876855
 0.85671 -11.4818  0.87686
0.856715 -11.4815  0.87686
 0.85672 -11.4812 0.876865
0.856725 -11.4809 0.876865
 0.85673 -11.4806  0.87687
0.856735 -11.4803 0.876875
 0.85674   -11.48 0.876875
0.856745 -11.4797  0.87688
 0.85675 -11.4794  0.87688
0.856755  -11.479 0.876885
 0.85676 -11.4787 0.876885
0.856765 -11.4784  0.87689
 0.85677 -11.4781  0.87689
0.856775 -11.4778 0.876895
 0.85678 -11.4775 0.876895
0.856785 -11.4772   0.8769
 0.85679 -11.4769   0.8769
0.856795 -11.4766 0.876905
  0.8568 -11.4763 0.876905
0.856805  -11.476  0.87691
 0.85681 -11.4757 0.876915
0.856815 -11.4754 0.876915
 0.85682  -11.475  0.87692
0.856825 -11.4747  0.87692
 0.85683 -11.4744 0.876925
0.856835 -11.4741 0.876925
 0.85684 -11.4738  0.87693
0.856845 -11.4735  0.87693
 0.85685 -11.4732 0.876935
0.856855 -11.4729 0.876935
 0.85686 -11.4726  0.87694
0.856865 -11.4723  0.87694
 0.85687  -11.472 0.876945
0.856875 -11.4717 0.876945
 0.85688 -11.4714  0.87695
0.856885 -11.4711 0.876955
 0.85689 -11.4707 0.876955
0.856895 -11.4704  0.87696
  0.8569 -11.4701  0.87696
0.856905 -11.4698 0.876965
 0.85691 -11.4695 0.876965
0.856915 -11.4692  0.87697
 0.85692 -11.4689  0.87697
0.856925 -11.4686 0.876975
 0.85693 -11.4683 0.876975
0.856935  -11.468  0.87698
 0.85694 -11.4677  0.87698
0.856945 -11.4674 0.876985
 0.85695 -11.4671 0.876985
0.856955 -11.4668  0.87699
 0.85696 -11.4664  0.87699
0.856965 -11.4661 0.876995
 0.85697 -11.4658    0.877
0.856975 -11.4655    0.877
 0.85698 -11.4652 0.877005
0.856985 -11.4649 0.877005
 0.85699 -11.4646  0.87701
0.856995 -11.4643  0.87701
   0.857  -11.464 0.877015
0.857005 -11.4637 0.877015
 0.85701 -11.4634  0.87702
0.857015 -11.4631  0.87702
 0.85702 -11.4628 0.877025
0.857025 -11.4625 0.877025
 0.85703 -11.4622  0.87703
0.857035 -11.4618  0.87703
 0.85704 -11.4615 0.877035
0.857045 -11.4612  0.87704
 0.85705 -11.4609  0.87704
0.857055 -11.4606 0.877045
 0.85706 -11.4603 0.877045
0.857065   -11.46  0.87705
 0.85707 -11.4597  0.87705
0.857075 -11.4594 0.877055
 0.85708 -11.4591 0.877055
0.857085 -11.4588  0.87706
 0.85709 -11.4585  0.87706
0.857095 -11.4582 0.877065
  0.8571 -11.4579 0.877065
0.857105 -11.4576  0.87707
 0.85711 -11.4572  0.87707
0.857115 -11.4569 0.877075
 0.85712 -11.4566 0.877075
0.857125 -11.4563  0.87708
 0.85713  -11.456 0.877085
0.857135 -11.4557 0.877085
 0.85714 -11.4554  0.87709
0.857145 -11.4551  0.87709
 0.85715 -11.4548 0.877095
0.857155 -11.4545 0.877095
 0.85716 -11.4542   0.8771
0.857165 -11.4539   0.8771
 0.85717 -11.4536 0.877105
0.857175 -11.4533 0.877105
 0.85718  -11.453  0.87711
0.857185 -11.4526  0.87711
 0.85719 -11.4523 0.877115
0.857195  -11.452 0.877115
  0.8572 -11.4517  0.87712
0.857205 -11.4514 0.877125
 0.85721 -11.4511 0.877125
0.857215 -11.4508  0.87713
 0.85722 -11.4505  0.87713
0.857225 -11.4502 0.877135
 0.85723 -11.4499 0.877135
0.857235 -11.4496  0.87714
 0.85724 -11.4493  0.87714
0.857245  -11.449 0.877145
 0.85725 -11.4487 0.877145
0.857255 -11.4484  0.87715
 0.85726 -11.4481  0.87715
0.857265 -11.4477 0.877155
 0.85727 -11.4474 0.877155
0.857275 -11.4471  0.87716
 0.85728 -11.4468  0.87716
0.857285 -11.4465 0.877165
 0.85729 -11.4462  0.87717
0.857295 -11.4459  0.87717
  0.8573 -11.4456 0.877175
0.857305 -11.4453 0.877175
 0.85731  -11.445  0.87718
0.857315 -11.4447  0.87718
 0.85732 -11.4444 0.877185
0.857325 -11.4441 0.877185
 0.85733 -11.4438  0.87719
0.857335 -11.4435  0.87719
 0.85734 -11.4432 0.877195
0.857345 -11.4428 0.877195
 0.85735 -11.4425   0.8772
0.857355 -11.4422   0.8772
 0.85736 -11.4419 0.877205
0.857365 -11.4416  0.87721
 0.85737 -11.4413  0.87721
0.857375  -11.441 0.877215
 0.85738 -11.4407 0.877215
0.857385 -11.4404  0.87722
 0.85739 -11.4401  0.87722
0.857395 -11.4398 0.877225
  0.8574 -11.4395 0.877225
0.857405 -11.4392  0.87723
 0.85741 -11.4389  0.87723
0.857415 -11.4386 0.877235
 0.85742 -11.4383 0.877235
0.857425 -11.4379  0.87724
 0.85743 -11.4376  0.87724
0.857435 -11.4373 0.877245
 0.85744  -11.437 0.877245
0.857445 -11.4367  0.87725
 0.85745 -11.4364 0.877255
0.857455 -11.4361 0.877255
 0.85746 -11.4358  0.87726
0.857465 -11.4355  0.87726
 0.85747 -11.4352 0.877265
0.857475 -11.4349 0.877265
 0.85748 -11.4346  0.87727
0.857485 -11.4343  0.87727
 0.85749  -11.434 0.877275
0.857495 -11.4337 0.877275
  0.8575 -11.4334  0.87728
0.857505 -11.4331  0.87728
 0.85751 -11.4327 0.877285
0.857515 -11.4324 0.877285
 0.85752 -11.4321  0.87729
0.857525 -11.4318 0.877295
 0.85753 -11.4315 0.877295
0.857535 -11.4312   0.8773
 0.85754 -11.4309   0.8773
0.857545 -11.4306 0.877305
 0.85755 -11.4303 0.877305
0.857555   -11.43  0.87731
 0.85756 -11.4297  0.87731
0.857565 -11.4294 0.877315
 0.85757 -11.4291 0.877315
0.857575 -11.4288  0.87732
 0.85758 -11.4285  0.87732
0.857585 -11.4282 0.877325
 0.85759 -11.4279 0.877325
0.857595 -11.4276  0.87733
  0.8576 -11.4272  0.87733
0.857605 -11.4269 0.877335
 0.85761 -11.4266  0.87734
0.857615 -11.4263  0.87734
 0.85762  -11.426 0.877345
0.857625 -11.4257 0.877345
 0.85763 -11.4254  0.87735
0.857635 -11.4251  0.87735
 0.85764 -11.4248 0.877355
0.857645 -11.4245 0.877355
 0.85765 -11.4242  0.87736
0.857655 -11.4239  0.87736
 0.85766 -11.4236 0.877365
0.857665 -11.4233 0.877365
 0.85767  -11.423  0.87737
0.857675 -11.4227  0.87737
 0.85768 -11.4224 0.877375
0.857685 -11.4221  0.87738
 0.85769 -11.4217  0.87738
0.857695 -11.4214 0.877385
  0.8577 -11.4211 0.877385
0.857705 -11.4208  0.87739
 0.85771 -11.4205  0.87739
0.857715 -11.4202 0.877395
 0.85772 -11.4199 0.877395
0.857725 -11.4196   0.8774
 0.85773 -11.4193   0.8774
0.857735  -11.419 0.877405
 0.85774 -11.4187 0.877405
0.857745 -11.4184  0.87741
 0.85775 -11.4181  0.87741
0.857755 -11.4178 0.877415
 0.85776 -11.4175  0.87742
0.857765 -11.4172  0.87742
 0.85777 -11.4169 0.877425
0.857775 -11.4166 0.877425
 0.85778 -11.4162  0.87743
0.857785 -11.4159  0.87743
 0.85779 -11.4156 0.877435
0.857795 -11.4153 0.877435
  0.8578  -11.415  0.87744
0.857805 -11.4147  0.87744
 0.85781 -11.4144 0.877445
0.857815 -11.4141 0.877445
 0.85782 -11.4138  0.87745
0.857825 -11.4135  0.87745
 0.85783 -11.4132 0.877455
0.857835 -11.4129 0.877455
 0.85784 -11.4126  0.87746
0.857845 -11.4123 0.877465
 0.85785  -11.412 0.877465
0.857855 -11.4117  0.87747
 0.85786 -11.4114  0.87747
0.857865 -11.4111 0.877475
 0.85787 -11.4108 0.877475
0.857875 -11.4105  0.87748
 0.85788 -11.4101  0.87748
0.857885 -11.4098 0.877485
 0.85789 -11.4095 0.877485
0.857895 -11.4092  0.87749
  0.8579 -11.4089  0.87749
0.857905 -11.4086 0.877495
 0.85791 -11.4083 0.877495
0.857915  -11.408   0.8775
 0.85792 -11.4077 0.877505
0.857925 -11.4074 0.877505
 0.85793 -11.4071  0.87751
0.857935 -11.4068  0.87751
 0.85794 -11.4065 0.877515
0.857945 -11.4062 0.877515
 0.85795 -11.4059  0.87752
0.857955 -11.4056  0.87752
 0.85796 -11.4053 0.877525
0.857965  -11.405 0.877525
 0.85797 -11.4047  0.87753
0.857975 -11.4044  0.87753
 0.85798  -11.404 0.877535
0.857985 -11.4037 0.877535
 0.85799 -11.4034  0.87754
0.857995 -11.4031  0.87754
   0.858 -11.4028 0.877545
0.858005 -11.4025  0.87755
 0.85801 -11.4022  0.87755
0.858015 -11.4019 0.877555
 0.85802 -11.4016 0.877555
0.858025 -11.4013  0.87756
 0.85803  -11.401  0.87756
0.858035 -11.4007 0.877565
 0.85804 -11.4004 0.877565
0.858045 -11.4001  0.87757
 0.85805 -11.3998  0.87757
0.858055 -11.3995 0.877575
 0.85806 -11.3992 0.877575
0.858065 -11.3989  0.87758
 0.85807 -11.3986  0.87758
0.858075 -11.3983 0.877585
 0.85808  -11.398  0.87759
0.858085 -11.3976  0.87759
 0.85809 -11.3973 0.877595
0.858095  -11.397 0.877595
  0.8581 -11.3967   0.8776
0.858105 -11.3964   0.8776
 0.85811 -11.3961 0.877605
0.858115 -11.3958 0.877605
 0.85812 -11.3955  0.87761
0.858125 -11.3952  0.87761
 0.85813 -11.3949 0.877615
0.858135 -11.3946 0.877615
 0.85814 -11.3943  0.87762
0.858145  -11.394  0.87762
 0.85815 -11.3937 0.877625
0.858155 -11.3934 0.877625
 0.85816 -11.3931  0.87763
0.858165 -11.3928 0.877635
 0.85817 -11.3925 0.877635
0.858175 -11.3922  0.87764
 0.85818 -11.3919  0.87764
0.858185 -11.3916 0.877645
 0.85819 -11.3913 0.877645
0.858195  -11.391  0.87765
  0.8582 -11.3906  0.87765
0.858205 -11.3903 0.877655
 0.85821   -11.39 0.877655
0.858215 -11.3897  0.87766
 0.85822 -11.3894  0.87766
0.858225 -11.3891 0.877665
 0.85823 -11.3888 0.877665
0.858235 -11.3885  0.87767
 0.85824 -11.3882 0.877675
0.858245 -11.3879 0.877675
 0.85825 -11.3876  0.87768
0.858255 -11.3873  0.87768
 0.85826  -11.387 0.877685
0.858265 -11.3867 0.877685
 0.85827 -11.3864  0.87769
0.858275 -11.3861  0.87769
 0.85828 -11.3858 0.877695
0.858285 -11.3855 0.877695
 0.85829 -11.3852   0.8777
0.858295 -11.3849   0.8777
  0.8583 -11.3846 0.877705
0.858305 -11.3843 0.877705
 0.85831  -11.384  0.87771
0.858315 -11.3836  0.87771
 0.85832 -11.3833 0.877715
0.858325  -11.383  0.87772
